Time  Coordinate0  Coordinate1  Coordinate2  Displacement0  Displacement1  Displacement2  Force0  Force1  Force2  
 7.37500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   6.05974239e-06   1.41128879e-04   5.40829522e-05   1.58936039e-05   3.41118688e-04  -1.04933082e-06  
 7.40000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   6.03030942e-06   1.40313922e-04   5.58637657e-05   1.58065543e-05   3.39145302e-04  -1.30838574e-06  
 7.42500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   5.99762946e-06   1.39416104e-04   5.76156574e-05   1.57052605e-05   3.36852523e-04  -1.55778477e-06  
 7.45000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   5.96179130e-06   1.38437790e-04   5.93360842e-05   1.56109652e-05   3.34694779e-04  -1.79998188e-06  
 7.47500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   5.92285929e-06   1.37380662e-04   6.10227688e-05   1.54995595e-05   3.32162014e-04  -2.03013126e-06  
 7.50000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   5.88092415e-06   1.36247064e-04   6.26737510e-05   1.53759199e-05   3.29367266e-04  -2.24813535e-06  
 7.52500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   5.83609461e-06   1.35039818e-04   6.42871773e-05   1.52645321e-05   3.26815382e-04  -2.45804042e-06  
 7.55000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   5.78842202e-06   1.33760343e-04   6.58614298e-05   1.51441202e-05   3.24020947e-04  -2.65436388e-06  
 7.57500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   5.73800148e-06   1.32411095e-04   6.73947222e-05   1.49962806e-05   3.20660040e-04  -2.83286205e-06  
 7.60000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   5.68492524e-06   1.30994403e-04   6.88854304e-05   1.48610697e-05   3.17516803e-04  -3.00202874e-06  
 7.62500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   5.62929616e-06   1.29512847e-04   7.03318540e-05   1.47196571e-05   3.14223065e-04  -3.15743666e-06  
 7.65000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   5.57121412e-06   1.27968925e-04   7.17325098e-05   1.45650826e-05   3.10645932e-04  -3.29731955e-06  
 7.67500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   5.51080858e-06   1.26365900e-04   7.30859511e-05   1.43972714e-05   3.06812802e-04  -3.42153866e-06  
 7.70000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   5.44817541e-06   1.24706220e-04   7.43908975e-05   1.42353548e-05   3.03061948e-04  -3.53446532e-06  
 7.72500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   5.38341334e-06   1.22992452e-04   7.56460727e-05   1.40688815e-05   2.99187659e-04  -3.63319100e-06  
 7.75000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   5.31663621e-06   1.21227470e-04   7.68502754e-05   1.38940568e-05   2.95132851e-04  -3.71692443e-06  
 7.77500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   5.24794689e-06   1.19413935e-04   7.80024223e-05   1.37160222e-05   2.90990470e-04  -3.78701147e-06  
 7.80000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   5.17747065e-06   1.17554975e-04   7.91014694e-05   1.35348856e-05   2.86778189e-04  -3.84393720e-06  
 7.82500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   5.10532588e-06   1.15653692e-04   8.01466093e-05   1.33391460e-05   2.82271076e-04  -3.88423335e-06  
 7.85000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   5.03162350e-06   1.13712983e-04   8.11371626e-05   1.31436781e-05   2.77751350e-04  -3.91251181e-06  
 7.87500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   4.95648706e-06   1.11736081e-04   8.20726246e-05   1.29499453e-05   2.73256102e-04  -3.92978430e-06  
 7.90000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   4.88002775e-06   1.09725902e-04   8.29526001e-05   1.27579855e-05   2.68773615e-04  -3.93615244e-06  
 7.92500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   4.80236230e-06   1.07685500e-04   8.37768975e-05   1.25495275e-05   2.63949809e-04  -3.92585583e-06  
 7.95000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   4.72362527e-06   1.05618349e-04   8.45453796e-05   1.23601407e-05   2.59510748e-04  -3.91207938e-06  
 7.97500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   4.64393255e-06   1.03527469e-04   8.52581299e-05   1.21520631e-05   2.54687095e-04  -3.88172966e-06  
 8.00000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   4.56340586e-06   1.01416044e-04   8.59153785e-05   1.19389873e-05   2.49760391e-04  -3.84021897e-06  
 8.02500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   4.48217127e-06   9.92874246e-05   8.65174880e-05   1.17265904e-05   2.44856195e-04  -3.79042294e-06  
 8.05000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   4.40033144e-06   9.71443187e-05   8.70650103e-05   1.15158823e-05   2.39967317e-04  -3.73278129e-06  
 8.07500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   4.31800087e-06   9.49897727e-05   8.75586097e-05   1.12987063e-05   2.34946570e-04  -3.66526614e-06  
 8.10000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   4.23529190e-06   9.28267570e-05   8.79990639e-05   1.10953556e-05   2.30204640e-04  -3.59611070e-06  
 8.12500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   4.15231055e-06   9.06580722e-05   8.83872775e-05   1.08673190e-05   2.24981477e-04  -3.51201478e-06  
 8.15000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   4.06915912e-06   8.84864434e-05   8.87242637e-05   1.06622537e-05   2.20216290e-04  -3.43097336e-06  
 8.17500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   3.98592085e-06   8.63140733e-05   8.90111762e-05   1.04343337e-05   2.14991731e-04  -3.33675146e-06  
 8.20000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   3.90269133e-06   8.41435291e-05   8.92492281e-05   1.02373899e-05   2.10394857e-04  -3.25003566e-06  
 8.22500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   3.81954662e-06   8.19768057e-05   8.94397454e-05   1.00269853e-05   2.05531450e-04  -3.15504667e-06  
 8.25000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   3.73656377e-06   7.98159123e-05   8.95841113e-05   9.80524085e-06   2.00453361e-04  -3.05344697e-06  
 8.27500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   3.65380880e-06   7.76626036e-05   8.96837795e-05   9.58826170e-06   1.95474386e-04  -2.95156206e-06  
 8.30000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   3.57135164e-06   7.55186738e-05   8.97402371e-05   9.38355898e-06   1.90755499e-04  -2.85284216e-06  
 8.32500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   3.48924094e-06   7.33853857e-05   8.97550333e-05   9.16813198e-06   1.85825940e-04  -2.74935462e-06  
 8.35000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   3.40752013e-06   7.12638775e-05   8.97297128e-05   8.96375191e-06   1.81123633e-04  -2.64939902e-06  
 8.37500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   3.32623702e-06   6.91553619e-05   8.96658259e-05   8.75940912e-06   1.76434806e-04  -2.54963476e-06  
 8.40000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   3.24542243e-06   6.70606237e-05   8.95649016e-05   8.54362062e-06   1.71529414e-04  -2.44648404e-06  
 8.42500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   3.16510311e-06   6.49803516e-05   8.94284602e-05   8.34020369e-06   1.66875991e-04  -2.34845320e-06  
 8.45000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   3.08530758e-06   6.29152228e-05   8.92579467e-05   8.14362506e-06   1.62367442e-04  -2.25390768e-06  
 8.47500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   3.00604449e-06   6.08654837e-05   8.90548108e-05   7.94923186e-06   1.57920272e-04  -2.16168663e-06  
 8.50000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   2.92732222e-06   5.88312783e-05   8.88204254e-05   7.73887995e-06   1.53156147e-04  -2.06569396e-06  
 8.52500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   2.84916263e-06   5.68131332e-05   8.85560869e-05   7.54796757e-06   1.48799564e-04  -1.97821760e-06  
 8.55000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   2.77155191e-06   5.48106990e-05   8.82630733e-05   7.34298488e-06   1.44162616e-04  -1.88800321e-06  
 8.57500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   2.69449276e-06   5.28240132e-05   8.79425665e-05   7.14169574e-06   1.39612091e-04  -1.80123641e-06  
 8.60000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   2.61797835e-06   5.08528587e-05   8.75957137e-05   6.94538210e-06   1.35169214e-04  -1.71828055e-06  
 8.62500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   2.54199785e-06   4.88968802e-05   8.72235554e-05   6.76364963e-06   1.31013179e-04  -1.64190321e-06  
 8.65000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   2.46654754e-06   4.69559598e-05   8.68270893e-05   6.57439984e-06   1.26730763e-04  -1.56562076e-06  
 8.67500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   2.39160872e-06   4.50295010e-05   8.64072425e-05   6.36802516e-06   1.22108311e-04  -1.48618278e-06  
 8.70000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   2.31717838e-06   4.31173687e-05   8.59648406e-05   6.18458114e-06   1.17952264e-04  -1.41597488e-06  
 8.72500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   2.24323748e-06   4.12189826e-05   8.55006870e-05   5.99788970e-06   1.13735681e-04  -1.34682898e-06  
 8.75000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   2.16976608e-06   3.93337497e-05   8.50154788e-05   5.80863200e-06   1.09463713e-04  -1.27874317e-06  
 8.77500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   2.09676968e-06   3.74617278e-05   8.45098447e-05   5.62741381e-06   1.05379383e-04  -1.21527947e-06  
 8.80000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   2.02421589e-06   3.56020021e-05   8.39843807e-05   5.42876356e-06   1.00930471e-04  -1.14816213e-06  
 8.82500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   1.95211129e-06   3.37546463e-05   8.34395586e-05   5.25030521e-06   9.69030669e-05  -1.08885862e-06  
 8.85000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   1.88043300e-06   3.19189879e-05   8.28758501e-05   5.05609339e-06   9.25565407e-05  -1.02645304e-06  
 8.87500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   1.80917937e-06   3.00948519e-05   8.22936413e-05   4.87619786e-06   8.84996134e-05  -9.69634053e-07  
 8.90000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   1.73834713e-06   2.82820819e-05   8.16932573e-05   4.69600236e-06   8.44462734e-05  -9.14145630e-07  
 8.92500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   1.66793180e-06   2.64804732e-05   8.10750014e-05   4.51690238e-06   8.04141995e-05  -8.60119196e-07  
 8.95000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   1.59792809e-06   2.46898417e-05   8.04391224e-05   4.33181616e-06   7.62704554e-05  -8.05613914e-07  
 8.97500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   1.52833432e-06   2.29100870e-05   7.97858479e-05   4.15039367e-06   7.21943368e-05  -7.53060085e-07  
 9.00000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   1.45915597e-06   2.11413519e-05   7.91154037e-05   3.96941479e-06   6.81395420e-05  -7.01774228e-07  
 9.02500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   1.39039766e-06   1.93836162e-05   7.84279428e-05   3.77761417e-06   6.38607180e-05  -6.48181198e-07  
 9.05000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   1.32207877e-06   1.76372080e-05   7.77236601e-05   3.59933601e-06   5.98690766e-05  -5.99340934e-07  
 9.07500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   1.25420632e-06   1.59022483e-05   7.70027004e-05   3.41935421e-06   5.58391611e-05  -5.50687403e-07  
 9.10000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   1.18679285e-06   1.41789399e-05   7.62652119e-05   3.24203916e-06   5.18632505e-05  -5.03439912e-07  
 9.12500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   1.11985985e-06   1.24676037e-05   7.55113185e-05   3.07069231e-06   4.80042049e-05  -4.58358575e-07  
 9.15000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   1.05341859e-06   1.07687835e-05   7.47411627e-05   2.88842369e-06   4.39498079e-05  -4.11342550e-07  
 9.17500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   9.87501056e-07   9.08323639e-06   7.39548900e-05   2.71083231e-06   3.99827554e-05  -3.66092137e-07  
 9.20000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   9.22112437e-07   7.41100339e-06   7.31526778e-05   2.54849615e-06   3.63168439e-05  -3.25400652e-07  
 9.22500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   8.57287505e-07   5.75290073e-06   7.23346816e-05   2.36512967e-06   3.22483965e-05  -2.80096475e-07  
 9.25000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   7.93049593e-07   4.10947063e-06   7.15011151e-05   2.19975162e-06   2.85407903e-05  -2.40114719e-07  
 9.27500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   7.29441123e-07   2.48139676e-06   7.06521603e-05   2.03211140e-06   2.47913337e-05  -2.00213167e-07  
 9.30000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   6.66472086e-07   8.69190920e-07   6.97880502e-05   1.84861057e-06   2.07345126e-05  -1.57178370e-07  
 9.32500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   6.04179694e-07  -7.26328435e-07   6.89090076e-05   1.69107282e-06   1.72006468e-05  -1.21431544e-07  
 9.35000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   5.42578426e-07  -2.30483807e-06   6.80153105e-05   1.51695903e-06   1.33329878e-05  -8.23302904e-08  
 9.37500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   4.81710955e-07  -3.86529239e-06   6.71072203e-05   1.36003955e-06   9.82753518e-06  -4.84947664e-08  
 9.40000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   4.21596216e-07  -5.40721713e-06   6.61850659e-05   1.19852029e-06   6.22796086e-06  -1.43660239e-08  
 9.42500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   3.62254076e-07  -6.93019841e-06   6.52491528e-05   1.02917355e-06   2.47939288e-06   2.06409990e-08  
 9.45000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   3.03728746e-07  -8.43319840e-06   6.42998160e-05   8.68688395e-07  -1.07074627e-06   5.23209075e-08  
 9.47500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   2.46041357e-07  -9.91567662e-06   6.33374236e-05   7.16183259e-07  -4.45765300e-06   8.11023931e-08  
 9.50000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   1.89206872e-07  -1.13774081e-05   6.23623300e-05   5.54974493e-07  -8.02626452e-06   1.10987747e-07  
 9.52500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   1.33255227e-07  -1.28176940e-05   6.13749130e-05   4.10936285e-07  -1.12392715e-05   1.35778003e-07  
 9.55000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   7.82124445e-08  -1.42359049e-05   6.03755384e-05   2.50220741e-07  -1.47645029e-05   1.63018939e-07  
 9.57500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02   2.40954245e-08  -1.56316625e-05   5.93645833e-05   1.01112538e-07  -1.80646617e-05   1.86649188e-07  
 9.60000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.90748814e-08  -1.70044452e-05   5.83424176e-05  -4.61566494e-08  -2.13108731e-05   2.08573749e-07  
 9.62500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02  -8.12851891e-08  -1.83540803e-05   5.73094506e-05  -1.94863889e-07  -2.45914150e-05   2.29678441e-07  
 9.65000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.32503241e-07  -1.96795990e-05   5.62660182e-05  -3.43430621e-07  -2.78355137e-05   2.49230009e-07  
 9.67500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.82724664e-07  -2.09809000e-05   5.52125567e-05  -4.73619022e-07  -3.07141863e-05   2.63861734e-07  
 9.70000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.31928061e-07  -2.22574476e-05   5.41494410e-05  -6.20261468e-07  -3.39074357e-05   2.80491216e-07  
 9.72500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.80109868e-07  -2.35091209e-05   5.30770730e-05  -7.51300597e-07  -3.67892877e-05   2.92852897e-07  
 9.75000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.27233558e-07  -2.47350224e-05   5.19958388e-05  -8.82360209e-07  -3.96433495e-05   3.03740537e-07  
 9.77500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.73314588e-07  -2.59355636e-05   5.09061374e-05  -1.02595381e-06  -4.27655926e-05   3.15932852e-07  
 9.80000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02  -4.18314411e-07  -2.71097820e-05   4.98083509e-05  -1.14391698e-06  -4.53513460e-05   3.21911589e-07  
 9.82500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02  -4.62227513e-07  -2.82574393e-05   4.87029018e-05  -1.27760268e-06  -4.82327200e-05   3.29312155e-07  
 9.85000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02  -5.05046262e-07  -2.93783268e-05   4.75901952e-05  -1.39357599e-06  -5.07695029e-05   3.32409414e-07  
 9.87500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02  -5.46754242e-07  -3.04719364e-05   4.64706421e-05  -1.51281518e-06  -5.33497662e-05   3.34656447e-07  
 9.90000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02  -5.87346351e-07  -3.15380594e-05   4.53446612e-05  -1.64135257e-06  -5.61102993e-05   3.37090338e-07  
 9.92500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02  -6.26804914e-07  -3.25761575e-05   4.42126752e-05  -1.76116432e-06  -5.86824838e-05   3.36626753e-07  
 9.95000000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02  -6.65117856e-07  -3.35858689e-05   4.30751000e-05  -1.87191317e-06  -6.10652577e-05   3.33355229e-07  
 9.97500000e-03   1.96167081e-04   4.99235197e-03   2.46875000e-02  -7.02276425e-07  -3.45668800e-05   4.19323631e-05  -1.98195026e-06  -6.34306271e-05   3.28626198e-07  
 1.00000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -7.38261178e-07  -3.55186077e-05   4.07849033e-05  -2.08600073e-06  -6.56600320e-05   3.21560085e-07  
 1.00250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -7.73059524e-07  -3.64406108e-05   3.96331710e-05  -2.20094590e-06  -6.80950962e-05   3.14572257e-07  
 1.00500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -8.06659400e-07  -3.73324799e-05   3.84776695e-05  -2.30934461e-06  -7.03953267e-05   3.05160285e-07  
 1.00750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -8.39037997e-07  -3.81935269e-05   3.73188754e-05  -2.40927061e-06  -7.25085230e-05   2.93084470e-07  
 1.01000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -8.70180745e-07  -3.90232521e-05   3.61573127e-05  -2.49911880e-06  -7.44185281e-05   2.78299609e-07  
 1.01250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -9.00070613e-07  -3.98211187e-05   3.49934667e-05  -2.59458078e-06  -7.64246763e-05   2.62716790e-07  
 1.01500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -9.28692092e-07  -4.05865943e-05   3.38279217e-05  -2.69706103e-06  -7.85694094e-05   2.46350724e-07  
 1.01750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -9.56017073e-07  -4.13188131e-05   3.26612427e-05  -2.78286583e-06  -8.03562864e-05   2.26509767e-07  
 1.02000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -9.82027971e-07  -4.20172055e-05   3.14940478e-05  -2.87904260e-06  -8.23389561e-05   2.06119101e-07  
 1.02250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.00670660e-06  -4.26812091e-05   3.03269847e-05  -2.95902179e-06  -8.40014772e-05   1.82598575e-07  
 1.02500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.03001377e-06  -4.33096760e-05   2.91606932e-05  -3.03878158e-06  -8.56198043e-05   1.57396039e-07  
 1.02750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.05194895e-06  -4.39025165e-05   2.79959051e-05  -3.11759128e-06  -8.72425292e-05   1.30638799e-07  
 1.03000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.07247318e-06  -4.44586319e-05   2.68333455e-05  -3.20269663e-06  -8.89602623e-05   1.02660225e-07  
 1.03250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.09157016e-06  -4.49775202e-05   2.56737924e-05  -3.27674628e-06  -9.04547218e-05   7.22423956e-08  
 1.03500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.10921035e-06  -4.54583384e-05   2.45180236e-05  -3.35007347e-06  -9.19221996e-05   4.01691694e-08  
 1.03750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.12535759e-06  -4.59001373e-05   2.33668472e-05  -3.42030932e-06  -9.33052049e-05   6.30946712e-09  
 1.04000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.13998313e-06  -4.63020720e-05   2.22211029e-05  -3.47794295e-06  -9.44233381e-05  -2.96686733e-08  
 1.04250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.15308133e-06  -4.66639352e-05   2.10816954e-05  -3.55149083e-06  -9.58650718e-05  -6.64081042e-08  
 1.04500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.16462239e-06  -4.69849226e-05   1.99495568e-05  -3.60505166e-06  -9.69026149e-05  -1.05330733e-07  
 1.04750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.17457806e-06  -4.72642699e-05   1.88256053e-05  -3.66378757e-06  -9.80202934e-05  -1.45493937e-07  
 1.05000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.18290769e-06  -4.75009119e-05   1.77107673e-05  -3.71818988e-06  -9.90276094e-05  -1.87054292e-07  
 1.05250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.18959330e-06  -4.76943804e-05   1.66059880e-05  -3.77196978e-06  -1.00012779e-04  -2.29877594e-07  
 1.05500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.19459949e-06  -4.78437248e-05   1.55122399e-05  -3.81326851e-06  -1.00712738e-04  -2.73798708e-07  
 1.05750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.19794716e-06  -4.79494403e-05   1.44304127e-05  -3.85975658e-06  -1.01550185e-04  -3.18758653e-07  
 1.06000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.19959878e-06  -4.80105962e-05   1.33614785e-05  -3.89951697e-06  -1.02214350e-04  -3.64455985e-07  
 1.06250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.19946267e-06  -4.80250342e-05   1.23064858e-05  -3.92062605e-06  -1.02400778e-04  -4.10110520e-07  
 1.06500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.19753107e-06  -4.79923421e-05   1.12665299e-05  -3.92919986e-06  -1.02306532e-04  -4.55399096e-07  
 1.06750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.19381359e-06  -4.79128486e-05   1.02427986e-05  -3.95011357e-06  -1.02460627e-04  -5.00979643e-07  
 1.07000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.18833232e-06  -4.77871334e-05   9.23658296e-06  -3.95547612e-06  -1.02321287e-04  -5.45663220e-07  
 1.07250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.18094733e-06  -4.76118106e-05   8.24921215e-06  -3.94051688e-06  -1.01599886e-04  -5.87901207e-07  
 1.07500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.17172843e-06  -4.73884307e-05   7.28200605e-06  -3.92883969e-06  -1.00977923e-04  -6.29279285e-07  
 1.07750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.16075298e-06  -4.71190087e-05   6.33625050e-06  -3.92840994e-06  -1.00645360e-04  -6.70414367e-07  
 1.08000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.14804918e-06  -4.68042999e-05   5.41321120e-06  -3.93208622e-06  -1.00392275e-04  -7.10652777e-07  
 1.08250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.13363396e-06  -4.64447601e-05   4.51403966e-06  -3.91897102e-06  -9.97700475e-05  -7.47741791e-07  
 1.08500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.11755293e-06  -4.60415892e-05   3.63979198e-06  -3.90605403e-06  -9.91347122e-05  -7.82982812e-07  
 1.08750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.09988434e-06  -4.55968642e-05   2.79160940e-06  -3.89537847e-06  -9.85656339e-05  -8.16591352e-07  
 1.09000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.08063940e-06  -4.51110103e-05   1.97035524e-06  -3.88037452e-06  -9.78409630e-05  -8.47295907e-07  
 1.09250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.05989158e-06  -4.45859724e-05   1.17680219e-06  -3.85029278e-06  -9.68128774e-05  -8.73955383e-07  
 1.09500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.03770148e-06  -4.40233858e-05   4.11549534e-07  -3.82330117e-06  -9.58292399e-05  -8.98489148e-07  
 1.09750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.01413162e-06  -4.34249489e-05  -3.25034162e-07  -3.79893027e-06  -9.48848113e-05  -9.20854557e-07  
 1.10000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -9.89243603e-07  -4.27922920e-05  -1.03276929e-06  -3.76127865e-06  -9.36536522e-05  -9.38757158e-07  
 1.10250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -9.63117044e-07  -4.21274792e-05  -1.71163443e-06  -3.73070465e-06  -9.25690141e-05  -9.55213219e-07  
