TimeWindow  Iteration  ResRel(Displacement)  ResRel(Force)  
   402       8   2.19460116e-04   2.91573377e-02  
   402       9   1.04789215e-04   1.17001824e-01  
   402      10   6.33846801e-05   8.65489618e-03  
   402      11   3.17741318e-05   1.11859217e-02  
   402      12   1.71499036e-05   4.63846714e-03  
   402      13   9.35377944e-06   5.74881688e-03  
   402      14   5.09425295e-06   7.52111949e-03  
   402      15   2.70685201e-06   4.85998400e-03  
   402      16   1.71177305e-06   4.61075758e-04  
   402      17   1.03241987e-06   8.05084162e-05  
   402      18   4.58565462e-07   3.48665065e-04  
   403       1   1.67949573e-02   1.00380261e+00  
   403       2   4.06965949e-03   3.24415927e-01  
   403       3   4.69118823e-04   8.97054423e-01  
   403       4   4.72474772e-04   4.15996699e-01  
   403       5   1.84551910e-04   3.77307428e-01  
   403       6   1.20800735e-04   1.81889831e-01  
   403       7   6.99479718e-05   4.96657840e-02  
   403       8   4.06483973e-05   7.62281889e-02  
   403       9   2.51331733e-05   2.92742845e-02  
   403      10   1.45574925e-05   1.56345405e-02  
   403      11   7.03446652e-06   5.45502461e-03  
   403      12   4.18547190e-06   9.01954578e-04  
   403      13   1.93455621e-06   2.28470052e-04  
   403      14   1.26817639e-06   4.62329820e-04  
   403      15   7.05568017e-07   2.46924001e-04  
   404       1   1.68435263e-02   1.00376352e+00  
   404       2   4.03388609e-03   5.49013532e-02  
   404       3   9.00053972e-05   9.58558859e-01  
   404       4   1.21332020e-04   9.48686897e-01  
   404       5   1.39368507e-04   9.16332676e-01  
   404       6   1.53443448e-04   8.66357955e-01  
   404       7   1.24899293e-04   7.51497973e-01  
   404       8   7.96885527e-05   3.71887455e-01  
   404       9   5.23663333e-05   1.53396322e-01  
   404      10   2.83112029e-05   3.44190575e-02  
   404      11   1.65343792e-05   8.41625382e-03  
   404      12   8.07194022e-06   7.05590666e-03  
   404      13   4.85809395e-06   5.24331873e-04  
   404      14   2.49991741e-06   2.51743197e-03  
   404      15   1.20109701e-06   6.86951304e-04  
   404      16   7.34724739e-07   7.95848737e-04  
   405       1   1.68912841e-02   1.00373060e+00  
   405       2   4.92562348e-03   2.56241696e-01  
   405       3   6.35222684e-04   1.06678142e+00  
   405       4   6.07301898e-04   1.04623686e+00  
   405       5   2.92242428e-04   5.93201434e-01  
   405       6   1.88472601e-04   2.94665287e-01  
   405       7   1.35740119e-04   5.72163170e-02  
   405       8   6.40233634e-05   1.01504588e-02  
   405       9   3.40541420e-05   5.27496132e-03  
   405      10   1.40905334e-05   3.35224302e-03  
   405      11   7.23487191e-06   2.37863396e-03  
   405      12   4.27795933e-06   1.03465723e-03  
   405      13   2.45589433e-06   3.82899968e-03  
   405      14   1.25305986e-06   2.11321253e-03  
   405      15   6.48343237e-07   8.46114126e-04  
   406       1   1.69425920e-02   1.00369092e+00  
   406       2   4.65919364e-03   3.45896440e-01  
   406       3   8.42184674e-04   9.21054061e-01  
   406       4   8.28637386e-04   5.08891205e-01  
   406       5   3.45068037e-04   3.67873900e-01  
   406       6   2.24321810e-04   4.69316354e-02  
   406       7   1.13860498e-04   5.63643910e-02  
   406       8   7.41863609e-05   1.30891314e-02  
   406       9   3.69960231e-05   1.68144126e-02  
   406      10   1.81302103e-05   2.12933160e-02  
   406      11   1.00781573e-05   3.43280928e-03  
   406      12   6.19008133e-06   2.50742213e-03  
   406      13   3.29000928e-06   4.92309698e-04  
   406      14   1.85166892e-06   1.84837068e-04  
   406      15   8.64525838e-07   1.61544825e-04  
   407       1   1.70005146e-02   1.00364431e+00  
   407       2   4.60908523e-03   1.32497157e-01  
   407       3   1.96174443e-04   3.45481447e-01  
   407       4   2.14927400e-04   2.77911709e-01  
   407       5   1.38042224e-04   1.36982659e-01  
   407       6   8.91857016e-05   4.31144427e-02  
   407       7   4.27856786e-05   2.32638920e-02  
   407       8   2.75696660e-05   3.08820196e-03  
   407       9   1.33497909e-05   1.34307108e-03  
   407      10   7.11017162e-06   1.13089236e-02  
   407      11   3.62332783e-06   5.42096116e-03  
   407      12   2.02723847e-06   5.58554450e-03  
   407      13   1.12299931e-06   4.37102862e-04  
   407      14   6.57770757e-07   5.52486953e-04  
   408       1   1.70570921e-02   1.00360553e+00  
   408       2   5.89337013e-03   3.71386355e-01  
   408       3   5.77142407e-04   9.90377161e-01  
   408       4   6.97055988e-04   8.48983111e-01  
   408       5   3.01283162e-04   2.81233168e-01  
   408       6   1.92715224e-04   1.76844858e-01  
   408       7   1.04628331e-04   8.80737307e-03  
   408       8   5.15359962e-05   2.99568126e-02  
   408       9   2.71470469e-05   1.02471999e-02  
   408      10   1.57241299e-05   5.54878732e-03  
   408      11   7.08829129e-06   2.39192294e-03  
   408      12   5.35086981e-06   7.61036475e-04  
   408      13   2.75282969e-06   4.86119332e-04  
   408      14   1.23925170e-06   5.40813400e-04  
   408      15   7.31102945e-07   3.65802380e-04  
   409       1   1.71213525e-02   1.00355645e+00  
   409       2   5.14772760e-03   2.84276012e-01  
   409       3   4.21913534e-04   7.62282935e-01  
   409       4   3.51322733e-04   5.46846076e-01  
   409       5   2.14679646e-04   4.75388778e-01  
   409       6   1.31684233e-04   1.96006662e-01  
   409       7   7.52924437e-05   7.90458656e-02  
   409       8   4.16917040e-05   2.71746687e-03  
   409       9   2.19913763e-05   5.45108511e-03  
   409      10   1.20495680e-05   2.62586335e-03  
   409      11   7.02650331e-06   3.26854552e-03  
   409      12   4.07963514e-06   1.30502047e-03  
   409      13   2.32103620e-06   1.74004904e-03  
   409      14   1.46410433e-06   2.19685095e-04  
   409      15   8.16050562e-07   3.71787687e-04  
   410       1   1.71818204e-02   1.00351900e+00  
   410       2   6.82432337e-03   1.41785179e-01  
   410       3   2.25520261e-04   8.70555828e-01  
   410       4   3.21788903e-04   8.24345047e-01  
   410       5   4.25526170e-04   7.71390419e-01  
   410       6   4.71785108e-04   6.33796138e-01  
   410       7   2.96389464e-04   3.23758798e-01  
   410       8   2.19161043e-04   2.75668955e-01  
   410       9   1.30857209e-04   1.85742219e-01  
   410      10   6.56339772e-05   9.19563835e-02  
   410      11   3.72256034e-05   3.93965138e-02  
   410      12   2.13124696e-05   4.44963918e-03  
   410      13   1.07304159e-05   1.01418699e-02  
   410      14   6.51463082e-06   4.24595591e-03  
   410      15   4.30418280e-06   2.57280122e-03  
   410      16   2.37475483e-06   3.00473139e-03  
   410      17   1.49194844e-06   9.54617287e-04  
   410      18   8.15027760e-07   1.16694608e-03  
   410      19   4.59941578e-07   3.02253002e-04  
   411       1   1.72488775e-02   1.00347522e+00  
   411       2   4.86269315e-03   5.68474828e-01  
   411       3   6.25590669e-04   6.58457094e-01  
   411       4   4.21376368e-04   2.52623409e-01  
   411       5   2.61908382e-04   3.78217724e-01  
   411       6   1.65448296e-04   5.89560434e-02  
   411       7   1.20906483e-04   7.08410871e-02  
   411       8   7.82193250e-05   1.84677720e-02  
   411       9   4.19273121e-05   1.50225088e-02  
   411      10   2.82082502e-05   1.36025240e-02  
   411      11   1.72803090e-05   5.11413486e-03  
   411      12   1.19552524e-05   3.38765825e-03  
   411      13   7.44396554e-06   9.08247708e-04  
   411      14   4.15049141e-06   2.24950091e-03  
   411      15   2.58232205e-06   2.82155587e-03  
   411      16   1.21287443e-06   2.31761494e-03  
   411      17   7.69121285e-07   1.18951346e-03  
   411      18   4.54677306e-07   7.18226732e-04  
   412       1   1.73173060e-02   1.00343445e+00  
   412       2   4.79367292e-03   3.80575578e-01  
   412       3   2.00277141e-04   1.05928177e+00  
   412       4   2.49842962e-04   9.04896569e-01  
   412       5   1.85459289e-04   4.11097721e-01  
   412       6   1.33085764e-04   1.77157420e-01  
   412       7   9.27048224e-05   1.33248333e-02  
   412       8   4.47406429e-05   3.17438470e-03  
   412       9   2.46694153e-05   2.89880538e-03  
   412      10   1.08727941e-05   3.38788279e-03  
   412      11   6.51340061e-06   6.56444912e-03  
   412      12   2.76377158e-06   1.97765798e-03  
   412      13   1.60176144e-06   2.71075525e-03  
   412      14   8.62505544e-07   1.08435892e-03  
   412      15   5.45636320e-07   2.23358386e-04  
   413       1   1.73959936e-02   1.00338316e+00  
   413       2   4.58645885e-03   9.93947718e-02  
   413       3   1.52715640e-04   4.66750176e-01  
   413       4   2.03308178e-04   3.19987104e-01  
   413       5   2.11217080e-04   1.64609270e-01  
   413       6   1.47862971e-04   1.06565734e-01  
   413       7   9.09983948e-05   1.33400708e-01  
   413       8   6.22079645e-05   1.34095964e-01  
   413       9   3.44113461e-05   5.13695857e-02  
   413      10   1.81668844e-05   3.15573466e-02  
   413      11   9.00751223e-06   2.73046808e-03  
   413      12   5.71996628e-06   2.19132254e-03  
   413      13   2.63806740e-06   5.16365576e-03  
   413      14   1.69882050e-06   2.09929281e-03  
   413      15   9.72295579e-07   1.73403823e-03  
   413      16   5.39201628e-07   9.21294756e-05  
   414       1   1.74741632e-02   1.00333909e+00  
   414       2   4.49177209e-03   5.22392953e-02  
   414       3   6.29027024e-05   8.42936250e-01  
   414       4   8.01497133e-05   7.91308022e-01  
   414       5   7.35704852e-05   6.97878988e-01  
   414       6   8.22982932e-05   4.57355463e-01  
   414       7   6.72091810e-05   2.86425270e-01  
   414       8   3.90431908e-05   1.37355326e-01  
   414       9   2.68375575e-05   3.71137070e-02  
   414      10   1.20334844e-05   9.20880666e-03  
   414      11   6.03718175e-06   1.15865471e-02  
   414      12   3.54056580e-06   7.91145594e-03  
   414      13   1.83401781e-06   1.27409813e-03  
   414      14   8.82771425e-07   1.81583299e-03  
   414      15   4.71660461e-07   2.23271373e-04  
   415       1   1.75581413e-02   1.00329259e+00  
   415       2   5.01712373e-03   1.62658519e-01  
   415       3   2.21623060e-04   9.65946418e-01  
   415       4   3.47913523e-04   9.39057971e-01  
   415       5   3.22744894e-04   8.85741373e-01  
   415       6   2.19792365e-04   6.54461755e-01  
   415       7   1.06976598e-04   4.25258779e-01  
   415       8   6.84180319e-05   1.52567104e-01  
   415       9   3.47008820e-05   5.97992002e-02  
   415      10   2.09317190e-05   1.66157965e-02  
   415      11   1.20335428e-05   2.18379238e-03  
   415      12   6.19530551e-06   2.74586274e-03  
   415      13   3.44764183e-06   4.56149845e-03  
   415      14   1.87407425e-06   3.06430105e-04  
   415      15   1.09998999e-06   8.27711895e-04  
   415      16   6.50837005e-07   5.40140992e-04  
   416       1   1.76484284e-02   1.00324371e+00  
   416       2   5.38491644e-03   2.43472121e-01  
   416       3   2.79584017e-04   9.68412906e-01  
   416       4   2.69362946e-04   9.92137621e-01  
   416       5   1.67400692e-04   5.47960834e-01  
   416       6   1.13781820e-04   4.53431900e-01  
   416       7   7.61407378e-05   1.72037423e-01  
   416       8   4.51193832e-05   2.31991020e-02  
   416       9   2.80666078e-05   2.29290332e-02  
   416      10   1.83101121e-05   2.82109582e-03  
   416      11   8.90980179e-06   7.88337665e-03  
   416      12   5.80093057e-06   5.50262755e-03  
   416      13   3.67003917e-06   2.12394856e-03  
   416      14   2.23294207e-06   1.61379915e-04  
   416      15   1.12385255e-06   5.90118338e-04  
   416      16   6.40825044e-07   1.80557129e-04  
   417       1   1.77389476e-02   1.00320169e+00  
   417       2   5.09969196e-03   2.28789315e-01  
   417       3   3.64359517e-04   9.72617511e-01  
   417       4   4.38817977e-04   7.67233408e-01  
   417       5   3.01866237e-04   3.34498241e-01  
   417       6   1.95175163e-04   2.18096098e-01  
   417       7   1.65808950e-04   1.02975140e-01  
   417       8   1.06811877e-04   6.73881523e-02  
   417       9   5.76362181e-05   4.68320453e-02  
   417      10   3.40438868e-05   1.72987121e-02  
   417      11   1.82131969e-05   1.00037074e-02  
   417      12   1.18339731e-05   5.90938939e-03  
   417      13   7.27214976e-06   2.85215769e-03  
   417      14   4.05144073e-06   1.83803805e-03  
   417      15   2.19558448e-06   4.92779692e-04  
   417      16   1.28002515e-06   2.28284855e-03  
   417      17   7.03436679e-07   8.13310096e-04  
   418       1   1.78425783e-02   1.00314754e+00  
   418       2   6.94863497e-03   5.13603089e-01  
   418       3   1.23894646e-03   9.08930478e-01  
   418       4   1.21395597e-03   8.88979197e-01  
   418       5   5.66871858e-04   6.86160981e-01  
   418       6   4.34542904e-04   2.94051650e-01  
   418       7   3.12579409e-04   1.09460792e-01  
   418       8   1.85263637e-04   1.44661376e-01  
   418       9   9.98885286e-05   8.11189453e-02  
   418      10   6.66911054e-05   2.51031950e-02  
   418      11   3.62460621e-05   2.06928344e-02  
   418      12   1.75855492e-05   4.55168762e-03  
   418      13   1.05687267e-05   8.96666682e-03  
   418      14   6.51024998e-06   3.01394614e-03  
   418      15   4.22750566e-06   1.76141878e-03  
   418      16   2.27039494e-06   2.74138267e-03  
   418      17   1.49741647e-06   1.59109866e-03  
   418      18   8.02801380e-07   1.36337188e-03  
   418      19   7.05555471e-07   2.30808995e-04  
   419       1   1.79453117e-02   1.00310551e+00  
   419       2   6.64514663e-03   2.85315572e-01  
   419       3   3.79726843e-04   7.73279874e-01  
   419       4   5.18617962e-04   7.41434695e-01  
   419       5   4.35802409e-04   5.51883457e-01  
   419       6   2.49839042e-04   5.01045945e-01  
   419       7   1.48991860e-04   2.63563912e-01  
   419       8   8.61726937e-05   8.17822914e-02  
   419       9   4.79277127e-05   7.72816748e-03  
   419      10   2.42376104e-05   2.80471150e-02  
   419      11   1.65325514e-05   2.48515050e-02  
   419      12   8.42412542e-06   1.53870356e-02  
   419      13   4.42169656e-06   9.04654794e-03  
   419      14   3.71035642e-06   3.98679092e-03  
   419      15   2.70572986e-06   2.36340623e-03  
   419      16   1.41093247e-06   7.82571151e-05  
   419      17   8.10123565e-07   2.05822537e-04  
   420       1   1.80582435e-02   1.00305600e+00  
   420       2   5.85058384e-03   6.93024083e-01  
   420       3   5.52357426e-04   8.59701755e-01  
   420       4   5.24334720e-04   6.31335879e-01  
   420       5   3.35815886e-04   5.61553208e-01  
   420       6   2.33935258e-04   1.55596250e-01  
   420       7   1.56468086e-04   1.15479177e-01  
   420       8   1.07979886e-04   5.88826518e-02  
   420       9   7.41895599e-05   6.38180512e-03  
   420      10   3.09994183e-05   9.77536225e-03  
   420      11   1.78603414e-05   1.70575637e-03  
   420      12   8.28565890e-06   2.67227202e-03  
   420      13   5.16744934e-06   2.91783511e-03  
   420      14   2.97489759e-06   2.36577953e-03  
   420      15   1.76131746e-06   1.21437648e-03  
   420      16   1.02861589e-06   4.87661154e-04  
   420      17   6.50429033e-07   6.09801149e-05  
   421       1   1.81791205e-02   1.00300472e+00  
   421       2   5.87577689e-03   6.81359347e-01  
   421       3   7.54210379e-04   5.24514448e-01  
   421       4   5.56232209e-04   3.72936935e-01  
   421       5   3.49043385e-04   1.31114403e-01  
   421       6   2.00534600e-04   1.19326238e-01  
   421       7   1.37173758e-04   1.02104814e-02  
   421       8   6.23297535e-05   3.70254491e-02  
   421       9   3.68539865e-05   3.31857228e-02  
   421      10   1.71242982e-05   1.60935493e-02  
   421      11   1.13122776e-05   1.14613651e-02  
   421      12   5.27804465e-06   1.65463099e-03  
   421      13   3.29927362e-06   1.15530706e-03  
   421      14   1.80779568e-06   9.69797419e-04  
   421      15   8.94692177e-07   3.85246028e-04  
   422       1   1.83090251e-02   1.00295133e+00  
   422       2   5.76306797e-03   7.28303989e-01  
   422       3   6.16553394e-04   5.84857350e-01  
   422       4   4.82868246e-04   3.69665542e-01  
   422       5   1.79143739e-04   3.02933228e-01  
   422       6   1.31089922e-04   1.12121778e-01  
   422       7   7.13838775e-05   6.60362878e-02  
   422       8   4.65646661e-05   6.02096419e-02  
   422       9   3.22305070e-05   3.43573252e-02  
   422      10   2.41337711e-05   1.62571967e-02  
   422      11   1.19800257e-05   1.67904156e-03  
   422      12   6.42458583e-06   9.27884351e-04  
   422      13   2.91269175e-06   9.92686950e-04  
   422      14   1.64438380e-06   1.66429108e-03  
   422      15   1.10953963e-06   6.25977600e-04  
   422      16   5.40057264e-07   1.80062108e-04  
   423       1   1.84433804e-02   1.00290125e+00  
   423       2   6.31063041e-03   4.61799273e-01  
   423       3   4.26794120e-04   4.01972078e-01  
   423       4   3.41228361e-04   4.99641520e-01  
   423       5   1.33327860e-04   2.48293692e-01  
   423       6   7.87356155e-05   8.15067083e-02  
   423       7   4.44861130e-05   5.83468253e-02  
   423       8   2.77342005e-05   3.50033440e-03  
   423       9   1.39209859e-05   7.41510218e-03  
   423      10   7.93536577e-06   1.64859769e-03  
   423      11   4.10670449e-06   2.75436696e-03  
   423      12   2.26898043e-06   3.36644085e-03  
   423      13   1.16455424e-06   9.03592600e-04  
   423      14   7.51953537e-07   1.26109251e-04  
   424       1   1.85864292e-02   1.00285074e+00  
   424       2   6.83953627e-03   5.54186631e-01  
   424       3   4.39050882e-04   9.80279356e-01  
   424       4   6.90121442e-04   9.24118302e-01  
   424       5   4.70690258e-04   7.39038727e-01  
   424       6   2.59366411e-04   3.05332020e-01  
   424       7   1.60472306e-04   4.30145049e-02  
   424       8   8.56243893e-05   2.63624106e-02  
   424       9   5.81636442e-05   2.08792433e-02  
   424      10   2.66963056e-05   1.58872941e-03  
   424      11   1.46374888e-05   2.92228402e-03  
   424      12   5.90067800e-06   3.65072130e-03  
   424      13   3.75557480e-06   4.17038440e-03  
   424      14   2.01435838e-06   1.29420750e-03  
   424      15   1.19293775e-06   2.05725023e-04  
   424      16   4.64461849e-07   2.48880126e-04  
   425       1   1.87395532e-02   1.00279831e+00  
   425       2   6.62904594e-03   1.88465304e-01  
   425       3   1.99319187e-04   1.03572645e+00  
   425       4   1.86654143e-04   1.03275496e+00  
   425       5   2.11049945e-04   7.77531359e-01  
   425       6   1.24981140e-04   3.08372384e-01  
   425       7   7.43715549e-05   2.10177684e-02  
   425       8   4.28235262e-05   7.33528437e-03  
   425       9   2.21579068e-05   2.14002352e-03  
   425      10   1.01790153e-05   5.86003284e-03  
   425      11   7.43242722e-06   2.18069610e-03  
   425      12   4.30777673e-06   2.09118562e-03  
   425      13   2.09030731e-06   1.70640190e-03  
   425      14   1.21134387e-06   6.72792280e-04  
   425      15   6.87536824e-07   1.82009100e-04  
   426       1   1.89032946e-02   1.00274333e+00  
   426       2   7.37732357e-03   1.80936728e-01  
   426       3   1.37352803e-04   8.32564181e-01  
   426       4   1.40440074e-04   7.82956155e-01  
   426       5   1.34762986e-04   6.97538151e-01  
   426       6   8.47858281e-05   4.59973085e-01  
   426       7   4.77665266e-05   2.90417862e-01  
   426       8   2.88295616e-05   3.40714814e-02  
   426       9   1.85669014e-05   1.11524611e-02  
   426      10   9.35327633e-06   4.95491884e-03  
   426      11   5.30460147e-06   1.41337434e-02  
   426      12   2.73221307e-06   5.48077611e-03  
   426      13   1.57124749e-06   5.56986823e-03  
   426      14   8.60875698e-07   1.62443373e-03  
   426      15   5.93574133e-07   6.13530385e-04  
   427       1   1.90754278e-02   1.00269138e+00  
   427       2   7.84669234e-03   5.92237748e-01  
   427       3   4.70802812e-04   1.04646817e+00  
   427       4   4.09128045e-04   7.47692279e-01  
   427       5   1.90382243e-04   7.11055494e-01  
   427       6   1.14050135e-04   1.99295640e-01  
   427       7   6.91884926e-05   1.15542454e-01  
   427       8   3.03058140e-05   5.67055496e-02  
   427       9   2.05381534e-05   2.37941231e-02  
   427      10   1.06123356e-05   6.62859684e-03  
   427      11   6.21207644e-06   6.61517284e-03  
   427      12   3.89438237e-06   2.86535948e-03  
   427      13   2.16326126e-06   1.49720755e-03  
   427      14   1.37040004e-06   6.62411394e-04  
   427      15   7.66704997e-07   3.24441575e-04  
   428       1   1.92639673e-02   1.00262995e+00  
   428       2   7.29019979e-03   5.10820863e-01  
   428       3   5.25715434e-04   9.53227431e-01  
   428       4   5.05405556e-04   6.24294196e-01  
   428       5   2.77786455e-04   7.38059380e-01  
   428       6   1.55362169e-04   3.28912311e-01  
   428       7   8.90248154e-05   8.49376695e-02  
   428       8   4.87758145e-05   4.18530810e-03  
   428       9   2.22976284e-05   1.48795156e-02  
   428      10   1.16048912e-05   9.90086074e-03  
   428      11   6.58934768e-06   8.56207279e-03  
   428      12   4.32519437e-06   2.78285278e-03  
   428      13   2.77944556e-06   3.34231729e-03  
   428      14   1.52035652e-06   4.54147191e-04  
   428      15   8.56440277e-07   9.89291731e-04  
   429       1   1.94542529e-02   1.00258086e+00  
   429       2   7.45337911e-03   4.30054449e-01  
   429       3   1.16044384e-04   2.62584407e-01  
   429       4   1.18742590e-04   2.59162355e-01  
   429       5   6.42840809e-05   4.67453072e-02  
   429       6   3.16170714e-05   1.09737385e-02  
   429       7   1.79684268e-05   5.25045907e-03  
   429       8   8.90406033e-06   2.15754937e-03  
   429       9   3.73574426e-06   4.48973095e-03  
   429      10   2.36461284e-06   1.58961366e-03  
   429      11   1.30242563e-06   5.41809915e-04  
   429      12   8.15346835e-07   4.71508622e-04  
   430       1   1.96644335e-02   1.00252002e+00  
   430       2   7.38977736e-03   3.35033745e-01  
   430       3   1.47809834e-04   8.73455773e-01  
   430       4   1.76841000e-04   6.96494658e-01  
   430       5   9.22670810e-05   4.53785079e-01  
   430       6   6.10175282e-05   1.59225430e-01  
   430       7   2.89063956e-05   7.21431259e-02  
   430       8   1.72652110e-05   3.33665798e-02  
   430       9   1.15907996e-05   1.42347516e-02  
   430      10   6.95213216e-06   8.34808643e-04  
   430      11   3.51449542e-06   1.18528249e-03  
   430      12   2.58277983e-06   1.48626120e-03  
   430      13   1.08394961e-06   2.77167353e-04  
   430      14   5.93302945e-07   3.34671551e-04  
   431       1   1.98850538e-02   1.00246059e+00  
   431       2   7.69092944e-03   1.67936696e-01  
   431       3   1.44000953e-04   9.15355739e-01  
   431       4   1.67534506e-04   8.47767259e-01  
   431       5   1.42821450e-04   7.89997898e-01  
   431       6   1.09631277e-04   5.29055638e-01  
   431       7   6.28637566e-05   1.52140148e-01  
   431       8   5.17181278e-05   4.42138636e-02  
   431       9   2.91330277e-05   8.30311357e-02  
   431      10   1.31822902e-05   2.86759901e-02  
   431      11   9.67126880e-06   1.17214918e-02  
   431      12   5.58743675e-06   1.60790994e-02  
   431      13   2.52422448e-06   4.01165240e-03  
   431      14   1.47158741e-06   7.41383807e-04  
   431      15   7.44609844e-07   3.05739063e-04  
   432       1   2.01181556e-02   1.00240097e+00  
   432       2   8.89639125e-03   5.99996420e-01  
   432       3   6.51504756e-04   8.99465982e-01  
   432       4   5.35729496e-04   7.18540583e-01  
   432       5   2.63829320e-04   4.28574129e-01  
   432       6   1.60176139e-04   1.37690971e-01  
   432       7   1.08653359e-04   8.97504241e-02  
   432       8   6.03896033e-05   5.41273534e-02  
   432       9   3.55749199e-05   1.64316513e-02  
   432      10   2.26171897e-05   1.18461832e-02  
   432      11   1.33823269e-05   8.14101491e-03  
   432      12   9.04336662e-06   5.47654630e-03  
   432      13   5.35022350e-06   4.29940780e-03  
   432      14   3.15808168e-06   2.84178532e-03  
   432      15   1.96627383e-06   2.84173081e-04  
   432      16   9.05608060e-07   3.40633791e-04  
   433       1   2.03669629e-02   1.00233702e+00  
   433       2   8.31246339e-03   5.94287258e-01  
   433       3   4.10980218e-04   6.62635905e-01  
   433       4   4.59902033e-04   5.12478822e-01  
   433       5   2.45204075e-04   1.22493148e-01  
   433       6   1.42626596e-04   1.09613436e-01  
   433       7   7.96621165e-05   9.97463538e-03  
   433       8   4.78885752e-05   8.22572986e-02  
   433       9   2.84168895e-05   7.69944940e-03  
   433      10   1.57318791e-05   1.42587293e-02  
   433      11   9.02581875e-06   8.57652756e-03  
   433      12   5.06028548e-06   7.42922667e-03  
   433      13   2.80107129e-06   1.99077079e-03  
   433      14   1.47866694e-06   9.26279615e-05  
   433      15   7.41970950e-07   2.34532377e-04  
   434       1   2.06246012e-02   1.00227892e+00  
   434       2   8.82892575e-03   7.20844399e-01  
   434       3   3.53300612e-04   1.01802955e+00  
   434       4   3.09974154e-04   8.63464548e-01  
   434       5   2.25560739e-04   6.87302273e-01  
   434       6   1.39559249e-04   2.02653693e-01  
   434       7   9.53645802e-05   5.55290847e-02  
   434       8   6.43207316e-05   4.00902261e-02  
   434       9   3.26129961e-05   3.76686976e-03  
   434      10   1.73814257e-05   4.61601091e-03  
   434      11   1.15069061e-05   8.89396067e-04  
   434      12   5.77138691e-06   4.90262598e-03  
   434      13   3.54321411e-06   7.57752413e-04  
   434      14   2.02992786e-06   1.37875361e-04  
   434      15   1.23938042e-06   5.38993790e-04  
   434      16   8.41207954e-07   1.16794006e-03  
   434      17   4.04463772e-07   3.55756331e-04  
   435       1   2.08991941e-02   1.00221713e+00  
   435       2   1.01675444e-02   1.10580392e-01  
   435       3   2.90484534e-04   9.86905978e-01  
   435       4   3.54883341e-04   9.87587160e-01  
   435       5   4.02469679e-04   9.85667645e-01  
   435       6   4.47055396e-04   9.79003998e-01  
   435       7   4.72311347e-04   9.72474451e-01  
   435       8   4.13637463e-04   9.37706229e-01  
   435       9   2.87227713e-04   8.17612768e-01  
   435      10   1.99257340e-04   6.13752197e-01  
   435      11   1.21146115e-04   3.73407466e-01  
   435      12   7.83371911e-05   2.44229958e-01  
   435      13   4.35220406e-05   1.31699299e-01  
   435      14   2.68556863e-05   9.41650322e-02  
   435      15   1.62550987e-05   7.27707506e-02  
   435      16   9.03664509e-06   3.21223504e-02  
   435      17   4.93926577e-06   2.07307079e-02  
   435      18   2.69044819e-06   1.01017676e-02  
   435      19   1.71905047e-06   2.93089089e-03  
   435      20   9.96583204e-07   2.27761731e-03  
   435      21   5.02960203e-07   1.33735203e-03  
   435      22   3.26608554e-07   6.31421738e-04  
   436       1   2.11878660e-02   1.00215529e+00  
   436       2   9.06338705e-03   6.66572056e-01  
   436       3   1.07619592e-03   9.80824247e-01  
   436       4   1.02836529e-03   9.47763570e-01  
   436       5   5.04761228e-04   9.43391831e-01  
   436       6   3.34248200e-04   6.21043067e-01  
   436       7   2.73148069e-04   2.23459138e-01  
   436       8   1.83415913e-04   1.30491934e-01  
   436       9   1.29911873e-04   7.57596901e-02  
   436      10   7.13780741e-05   4.47187526e-02  
   436      11   4.57069764e-05   2.33005896e-02  
   436      12   2.76485113e-05   2.48404951e-03  
   436      13   1.37765883e-05   7.20455223e-03  
   436      14   8.07623979e-06   5.73563006e-03  
   436      15   5.42446188e-06   1.96856801e-03  
   436      16   2.96823533e-06   3.38873627e-03  
   436      17   1.99287225e-06   1.19575414e-03  
   436      18   1.09410249e-06   5.62457762e-04  
   436      19   5.78477353e-07   3.09082781e-04  
   437       1   2.14971686e-02   1.00208596e+00  
   437       2   8.73174869e-03   7.26479587e-01  
   437       3   7.36215403e-04   8.98701172e-01  
   437       4   8.46953574e-04   7.39155001e-01  
   437       5   4.33515574e-04   7.09966279e-01  
   437       6   2.52080103e-04   1.62484012e-01  
   437       7   1.89015435e-04   1.72874412e-01  
   437       8   1.21626094e-04   3.71446672e-02  
   437       9   6.35014043e-05   7.69262303e-02  
   437      10   3.12336428e-05   1.47491543e-02  
   437      11   1.94079650e-05   1.39010709e-02  
   437      12   1.20713299e-05   5.66211722e-03  
   437      13   7.82718251e-06   7.21061585e-03  
   437      14   4.82086782e-06   3.41248645e-03  
   437      15   2.71158042e-06   3.47002706e-03  
   437      16   1.78303988e-06   2.79314113e-03  
   437      17   8.94208950e-07   1.53168627e-03  
   437      18   5.25206850e-07   6.29889597e-04  
   438       1   2.18146073e-02   1.00202543e+00  
   438       2   9.82782150e-03   1.62352341e-01  
   438       3   3.03056530e-04   1.07996903e+00  
   438       4   4.67458413e-04   1.09220557e+00  
   438       5   5.11688474e-04   1.02339125e+00  
   438       6   4.71505752e-04   7.15224737e-01  
   438       7   3.85785555e-04   2.72037472e-01  
   438       8   2.43208001e-04   1.69124423e-01  
   438       9   1.51129725e-04   1.55049801e-01  
   438      10   8.90338561e-05   4.18109610e-02  
   438      11   5.45065491e-05   6.34317994e-03  
